id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	verified	verified_note
ch-data-tg-ch-publisher-amt-f-r-wirtschaft-und-arbeit-kanton-thu	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Wirtschaft%20und%20Arbeit%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-wirtschaft-und-arbeit-kanton-thu (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-wirtschaft-und-arbeit-kanton-thu	86400	Every dataset on this portal whose publisher is Amt für Wirtschaft und Arbeit Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-generalsekretariat-departement-f-r-bau-u	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Generalsekretariat%20Departement%20f%C3%BCr%20Bau%20und%20Umwelt%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-generalsekretariat-departement-f-r-bau-u (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-generalsekretariat-departement-f-r-bau-u	86400	Every dataset on this portal whose publisher is Generalsekretariat Departement für Bau und Umwelt Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-sportamt-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Sportamt%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-sportamt-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-sportamt-kanton-thurgau	86400	Every dataset on this portal whose publisher is Sportamt Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-betreibungs-und-konkurswesen-kan	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Betreibungs-%20und%20Konkurswesen%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-betreibungs-und-konkurswesen-kan (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-betreibungs-und-konkurswesen-kan	86400	Every dataset on this portal whose publisher is Amt für Betreibungs- und Konkurswesen Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-denkmalpflege-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Denkmalpflege%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-denkmalpflege-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-denkmalpflege-kanton-thurgau	86400	Every dataset on this portal whose publisher is Amt für Denkmalpflege Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-gesundheit-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Gesundheit%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-gesundheit-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-gesundheit-kanton-thurgau	86400	Every dataset on this portal whose publisher is Amt für Gesundheit Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-grundbuch-und-notariatsverwaltung-kanton	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Grundbuch-%20und%20Notariatsverwaltung%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-grundbuch-und-notariatsverwaltung-kanton (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-grundbuch-und-notariatsverwaltung-kanton	86400	Every dataset on this portal whose publisher is Grundbuch- und Notariatsverwaltung Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-denkmalpflege	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Denkmalpflege%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-denkmalpflege (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-denkmalpflege	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Denkmalpflege — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-kantonspolizei	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Kantonspolizei%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-kantonspolizei (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-kantonspolizei	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Kantonspolizei — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-landwirtschaftsamt-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Landwirtschaftsamt%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-landwirtschaftsamt-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-landwirtschaftsamt-kanton-thurgau	86400	Every dataset on this portal whose publisher is Landwirtschaftsamt Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-bev-lkerungsschutz-und-armee-kan	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Bev%C3%B6lkerungsschutz%20und%20Armee%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-bev-lkerungsschutz-und-armee-kan (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-bev-lkerungsschutz-und-armee-kan	86400	Every dataset on this portal whose publisher is Amt für Bevölkerungsschutz und Armee Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-bev-lkerungsschut	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Bev%C3%B6lkerungsschutz%20und%20Armee%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-bev-lkerungsschut (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-bev-lkerungsschut	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Bevölkerungsschutz und Armee — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kantonsbibliothek-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kantonsbibliothek%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kantonsbibliothek-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kantonsbibliothek-kanton-thurgau	86400	Every dataset on this portal whose publisher is Kantonsbibliothek Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kompetenzzentrum-f-r-energie-kanton-thur	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kompetenzzentrum%20f%C3%BCr%20Energie%20Kanton%20Thurgau%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kompetenzzentrum-f-r-energie-kanton-thur (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kompetenzzentrum-f-r-energie-kanton-thur	86400	Every dataset on this portal whose publisher is Kompetenzzentrum für Energie Kanton Thurgau Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kulturamt-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kulturamt%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kulturamt-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kulturamt-kanton-thurgau	86400	Every dataset on this portal whose publisher is Kulturamt Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-stadt-frauenfeld	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Stadt%20Frauenfeld%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-stadt-frauenfeld (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-stadt-frauenfeld	86400	Every dataset on this portal whose publisher is Stadt Frauenfeld — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-tiefbauamt-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Tiefbauamt%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-tiefbauamt-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-tiefbauamt-kanton-thurgau	86400	Every dataset on this portal whose publisher is Tiefbauamt Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-arch-ologie-kanton-thurgau	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Arch%C3%A4ologie%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-arch-ologie-kanton-thurgau (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-arch-ologie-kanton-thurgau	86400	Every dataset on this portal whose publisher is Amt für Archäologie Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-amt-f-r-berufsbildung-und-berufsberatung	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Berufsbildung%20und%20Berufsberatung%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-amt-f-r-berufsbildung-und-berufsberatung (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-berufsbildung-und-berufsberatung	86400	Every dataset on this portal whose publisher is Amt für Berufsbildung und Berufsberatung Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-bundesamt-f-r-statistik	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bundesamt%20f%C3%BCr%20Statistik%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-bundesamt-f-r-statistik (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bundesamt-f-r-statistik	86400	Every dataset on this portal whose publisher is Bundesamt für Statistik — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-generalsekretariat-departement-f-r-inner	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Generalsekretariat%20Departement%20f%C3%BCr%20Inneres%20und%20Volkswirtschaft%20Kanton%20Thurgau%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-generalsekretariat-departement-f-r-inner (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-generalsekretariat-departement-f-r-inner	86400	Every dataset on this portal whose publisher is Generalsekretariat Departement für Inneres und Volkswirtschaft Kanton Thurgau — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-abteilung-ffentlicher-ver	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Abteilung%20%C3%96ffentlicher%20Verkehr%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-abteilung-ffentlicher-ver (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-abteilung-ffentlicher-ver	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Abteilung Öffentlicher Verkehr — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-arch-ologie	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Arch%C3%A4ologie%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-arch-ologie (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-arch-ologie	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Archäologie — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-betreibungs-und-k	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Betreibungs-%20und%20Konkurswesen%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-betreibungs-und-k (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-betreibungs-und-k	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Betreibungs- und Konkurswesen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-energie	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Energie%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-energie (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-energie	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Energie — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
ch-data-tg-ch-publisher-kanton-thurgau-amt-f-r-friedensrichterwe	https://data.tg.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kanton%20Thurgau%2C%20Amt%20f%C3%BCr%20Friedensrichterwesen%22&limit=100	json:results		Datenkatalog Kanton Thurgau — publisher-kanton-thurgau-amt-f-r-friedensrichterwe (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kanton-thurgau-amt-f-r-friedensrichterwe	86400	Every dataset on this portal whose publisher is Kanton Thurgau, Amt für Friedensrichterwesen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.tg.ch.	no	pending-probe
it-dati-emilia-romagna-it-datasets	https://dati.emilia-romagna.it/api/3/action/package_search?rows=100	json:result.results		dati.emilia-romagna.it — datasets (Italy)		it_opendata	opendata	it	it,ckan,opendata,datasets	86400	Dataset catalogue: title, notes, organization, licence, tags, resource list and modification dates for every published dataset. Served by the CKAN platform at dati.emilia-romagna.it.	no	pending-probe
it-dati-emilia-romagna-it-orgs	https://dati.emilia-romagna.it/api/3/action/organization_list?all_fields=true	json:result		dati.emilia-romagna.it — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at dati.emilia-romagna.it.	no	pending-probe
it-dati-emilia-romagna-it-groups	https://dati.emilia-romagna.it/api/3/action/group_list?all_fields=true	json:result		dati.emilia-romagna.it — groups (Italy)		it_opendata	opendata	it	it,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at dati.emilia-romagna.it.	no	pending-probe
it-dati-emilia-romagna-it-tags	https://dati.emilia-romagna.it/api/3/action/tag_list	json:result		dati.emilia-romagna.it — tags (Italy)		it_opendata	opendata	it	it,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at dati.emilia-romagna.it.	no	pending-probe
it-dati-emilia-romagna-it-activity	https://dati.emilia-romagna.it/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		dati.emilia-romagna.it — activity (Italy)		it_opendata	opendata	it	it,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at dati.emilia-romagna.it.	no	pending-probe
es-datos-madrid-es-datasets	https://datos.madrid.es/api/3/action/package_search?rows=100	json:result.results		Datos abiertos — datasets (Spain)		es_opendata	opendata	es	es,ckan,opendata,datasets	86400	Dataset catalogue: title, notes, organization, licence, tags, resource list and modification dates for every published dataset. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
es-datos-madrid-es-orgs	https://datos.madrid.es/api/3/action/organization_list?all_fields=true	json:result		Datos abiertos — orgs (Spain)		es_opendata	opendata	es	es,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
es-datos-madrid-es-groups	https://datos.madrid.es/api/3/action/group_list?all_fields=true	json:result		Datos abiertos — groups (Spain)		es_opendata	opendata	es	es,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
es-datos-madrid-es-tags	https://datos.madrid.es/api/3/action/tag_list	json:result		Datos abiertos — tags (Spain)		es_opendata	opendata	es	es,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
es-datos-madrid-es-activity	https://datos.madrid.es/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		Datos abiertos — activity (Spain)		es_opendata	opendata	es	es,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
es-datos-madrid-es-org-ayuntamiento-de-madrid	https://datos.madrid.es/api/3/action/package_search?fq=organization:ayuntamiento-de-madrid&rows=100	json:result.results		Datos abiertos — org-ayuntamiento-de-madrid (Spain)		es_opendata	opendata	es	es,ckan,opendata,org-ayuntamiento-de-madrid	86400	Everything published by Ayuntamiento de Madrid on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at datos.madrid.es.	no	pending-probe
ie-data-fingal-ie-datasets	https://data.fingal.ie/api/search/v1/collections/dataset/items?limit=100	geojson		Fingal Open Data — datasets (Ireland)		ie_opendata	opendata	en	ie,arcgis,opendata,datasets	86400	ArcGIS Hub dataset collection with spatial extent, publisher and service URLs. Served by the ARCGIS platform at data.fingal.ie.	no	pending-probe
us-gisdata-istc-opendata-arcgis-com-datasets	https://gisdata-istc.opendata.arcgis.com/api/search/v1/collections/dataset/items?limit=100	geojson		Idaho State Tax Commission Taxing District Portal — datasets (United States)		us_opendata	opendata	en	us,arcgis,opendata,datasets	86400	ArcGIS Hub dataset collection with spatial extent, publisher and service URLs. Served by the ARCGIS platform at gisdata-istc.opendata.arcgis.com.	no	pending-probe
fr-data-loire-atlantique-fr-facets	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/facets	json:facets		Loire-Atlantique Data Portal — facets (France)		fr_opendata	opendata	fr	fr,ods,opendata,facets	86400	The portal's facet tree — themes, publishers and keywords with counts, i.e. the shape of what this authority publishes. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-d-partement-de-loire-atlantique	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22D%C3%A9partement%20de%20Loire-Atlantique%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-d-partement-de-loire-atlantique (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-d-partement-de-loire-atlantique	86400	Every dataset on this portal whose publisher is Département de Loire-Atlantique — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-loire-atlantique-d-veloppement	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Loire-Atlantique%20D%C3%A9veloppement%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-loire-atlantique-d-veloppement (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-loire-atlantique-d-veloppement	86400	Every dataset on this portal whose publisher is Loire-Atlantique Développement — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-compa	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22COMPA%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-compa (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-compa	86400	Every dataset on this portal whose publisher is COMPA — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-e-sprit	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22e-SPRIT%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-e-sprit (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-e-sprit	86400	Every dataset on this portal whose publisher is e-SPRIT — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-musique-et-danse-en-loire-atlantique	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Musique%20et%20Danse%20en%20Loire-Atlantique%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-musique-et-danse-en-loire-atlantique (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-musique-et-danse-en-loire-atlantique	86400	Every dataset on this portal whose publisher is Musique et Danse en Loire-Atlantique — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-ville-de-ch-m-r	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Ville%20de%20Ch%C3%A9m%C3%A9r%C3%A9%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-ville-de-ch-m-r (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-ville-de-ch-m-r	86400	Every dataset on this portal whose publisher is Ville de Chéméré — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-service-d-partemental-d-incendie-et-de-s	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Service%20D%C3%A9partemental%20d%27Incendie%20et%20de%20Secours%20de%20Loire-Atlantique%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-service-d-partemental-d-incendie-et-de-s (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-service-d-partemental-d-incendie-et-de-s	86400	Every dataset on this portal whose publisher is Service Départemental d'Incendie et de Secours de Loire-Atlantique — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-openstreetmap	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22OpenStreetMap%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-openstreetmap (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-openstreetmap	86400	Every dataset on this portal whose publisher is OpenStreetMap — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-arcep	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22ARCEP%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-arcep (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-arcep	86400	Every dataset on this portal whose publisher is ARCEP — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-comit-d-partemental-de-loire-atlantique-	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Comit%C3%A9%20d%C3%A9partemental%20de%20Loire-Atlantique%20de%20la%20F%C3%A9d%C3%A9ration%20sportive%20et%20culturelle%20de%20France%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-comit-d-partemental-de-loire-atlantique- (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-comit-d-partemental-de-loire-atlantique-	86400	Every dataset on this portal whose publisher is Comité départemental de Loire-Atlantique de la Fédération sportive et culturelle de France — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-comit-d-partemental-de-basket-ball-de-lo	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Comit%C3%A9%20d%C3%A9partemental%20de%20basket-ball%20de%20Loire-Atlantique%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-comit-d-partemental-de-basket-ball-de-lo (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-comit-d-partemental-de-basket-ball-de-lo	86400	Every dataset on this portal whose publisher is Comité départemental de basket-ball de Loire-Atlantique — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
fr-data-loire-atlantique-fr-publisher-comit-d-partemental-de-gymnastique-de-lo	https://data.loire-atlantique.fr/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Comit%C3%A9%20d%C3%A9partemental%20de%20gymnastique%20de%20Loire-Atlantique%22&limit=100	json:results		Loire-Atlantique Data Portal — publisher-comit-d-partemental-de-gymnastique-de-lo (France)		fr_opendata	opendata	fr	fr,ods,opendata,publisher-comit-d-partemental-de-gymnastique-de-lo	86400	Every dataset on this portal whose publisher is Comité départemental de gymnastique de Loire-Atlantique — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.loire-atlantique.fr.	no	pending-probe
